broker_id,broker_group,branch_name,city,broker_name,source,note,broker_org_type,seat_type,is_proprietary,id_quality,broker_category_ids
9307,華南永昌,大安,台北市,華南永昌-大安,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9308,華南永昌,麻豆,台南市,華南永昌-麻豆,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9309,華南永昌,古亭,台北市,華南永昌-古亭,finmind,,local,branch,N,official,"BR01,SE02,ID01"
930T,華南永昌證券,總部,台北市,華南永昌證券,finmind,,local,hq,N,official,"BR01,SE01,ID01"
9312,華南永昌,民權,高雄市,華南永昌-民權,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9314,華南永昌,嘉義,嘉義市,華南永昌-嘉義,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9315,華南永昌,大甲,台中市,華南永昌-大甲,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9316,華南永昌,淡水,新北市,華南永昌-淡水,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9317,華南永昌,林口,新北市,華南永昌-林口,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9319,華南永昌,鶯歌,新北市,華南永昌-鶯歌,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9322,華南永昌,基隆,基隆市,華南永昌-基隆,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9323,華南永昌,小港,高雄市,華南永昌-小港,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9324,華南永昌,岡山,高雄市,華南永昌-岡山,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9325,華南永昌,忠孝,台北市,華南永昌-忠孝,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9326,華南永昌,南京,台北市,華南永昌-南京,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9327,華南永昌,斗六,雲林縣,華南永昌-斗六,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9328,華南永昌,潮州,屏東縣,華南永昌-潮州,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9329,華南永昌,朴子,嘉義縣,華南永昌-朴子,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9331,華南永昌,鳳山,高雄市,華南永昌-鳳山,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9332,華南永昌,楠梓,高雄市,華南永昌-楠梓,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9333,華南永昌,長虹,宜蘭縣,華南永昌-長虹,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9334,華南永昌,世貿,台北市,華南永昌-世貿,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9337,華南永昌,內壢,桃園市,華南永昌-內壢,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9339,華南永昌,竹北,新竹縣,華南永昌-竹北,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9343,華南永昌,頭份,苗栗縣,華南永昌-頭份,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9347,華南永昌,敦南,台北市,華南永昌-敦南,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9349,華南永昌,板橋,新北市,華南永昌-板橋,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9352,華南永昌,桃園,桃園市,華南永昌-桃園,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9358,華南永昌,東勢,台中市,華南永昌-東勢,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9359,華南永昌,中正,台北市,華南永昌-中正,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9362,華南永昌,苗栗,苗栗縣,華南永昌-苗栗,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9363,華南永昌,彰化,彰化縣,華南永昌-彰化,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9366,華南永昌,豐原,台中市,華南永昌-豐原,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9369,華南永昌,三重,新北市,華南永昌-三重,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9377,華南永昌,虎尾,雲林縣,華南永昌-虎尾,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9386,華南永昌,東昇,台東市,華南永昌-東昇,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9399,華南永昌,國際證券,台北市,華南永昌-國際證券,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9600,富邦,總部,台北市,富邦,finmind,,local,hq,N,official,"BR01,SE01,ID01"
9604,富邦,陽明,台北市,富邦-陽明,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9608,富邦,台東,台東市,富邦-台東,finmind,,local,branch,N,official,"BR01,SE02,ID01"
960S,富邦,國際證券,台北市,富邦-國際證券,finmind,,local,branch,N,official,"BR01,SE02,ID01"
960T,富邦自營,總部,台北市,富邦自營,finmind,,local,hq,Y,official,"BR01,SE01,SE04,ID01"
9614,富邦,基隆,基隆市,富邦-基隆,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9616,富邦,岡山,高雄市,富邦-岡山,finmind,,local,branch,N,official,"BR01,SE02,ID01"
961C,富邦,南京,北市,富邦-南京,finmind,,local,branch,N,official,"BR01,SE02,ID01"
961D,富邦,忠孝,台北市,富邦-忠孝,finmind,,local,branch,N,official,"BR01,SE02,ID01"
961E,富邦,府城,台南市,富邦-府城,finmind,,local,branch,N,official,"BR01,SE02,ID01"
961F,富邦,公益,台中市,富邦-公益,finmind,,local,branch,N,official,"BR01,SE02,ID01"
961G,富邦,成功,台北市,富邦-成功,finmind,,local,branch,N,official,"BR01,SE02,ID01"
961H,富邦,新板,新北市,富邦-新板,finmind,,local,branch,N,official,"BR01,SE02,ID01"
961J,富邦,興業,嘉義市,富邦-興業,finmind,,local,branch,N,official,"BR01,SE02,ID01"
961K,富邦,七賢,高雄市,富邦-七賢,finmind,,local,branch,N,official,"BR01,SE02,ID01"
961L,富邦,士林,台北市,富邦-士林,finmind,,local,branch,N,official,"BR01,SE02,ID01"
961M,富邦,木柵,台北市,富邦-木柵,finmind,,local,branch,N,official,"BR01,SE02,ID01"
961N,富邦,青埔,桃園市,富邦-青埔,finmind,,local,branch,N,official,"BR01,SE02,ID01"
961P,富邦,和美,彰化縣,富邦-和美,finmind,,local,branch,N,official,"BR01,SE02,ID01"
961Q,富邦,重新,新北市,富邦-重新,finmind,,local,branch,N,official,"BR01,SE02,ID01"
961R,富邦,南員林,彰化縣,富邦-南員林,finmind,,local,branch,N,official,"BR01,SE02,ID01"
961S,富邦,景美,台北市,富邦-景美,finmind,,local,branch,N,official,"BR01,SE02,ID01"
961V,富邦,板橋中山,新北市,富邦-板橋中山,finmind,,local,branch,N,official,"BR01,SE02,ID01"
961W,富邦,東花蓮,花蓮縣,富邦-東花蓮,finmind,,local,branch,N,official,"BR01,SE02,ID01"
961X,富邦,大墩,台中市,富邦-大墩,finmind,,local,branch,N,official,"BR01,SE02,ID01"
961Y,富邦,屏東,屏東市,富邦-屏東,finmind,,local,branch,N,official,"BR01,SE02,ID01"
961Z,富邦,永康,台南市,富邦-永康,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9621,富邦,花蓮,花蓮縣,富邦-花蓮,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9623,富邦,台北,台北市,富邦-台北,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9624,富邦,竹北,新竹縣,富邦-竹北,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9625,富邦,竹東,新竹縣,富邦-竹東,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9627,富邦,內湖,台北市,富邦-內湖,finmind,,local,branch,N,official,"BR01,SE02,ID01"
962A,富邦,南港,台北市,富邦-南港,finmind,,local,branch,N,official,"BR01,SE02,ID01"
962B,富邦,二林,彰化縣,富邦-二林,finmind,,local,branch,N,official,"BR01,SE02,ID01"
962C,富邦,竹科,新竹市,富邦-竹科,finmind,,local,branch,N,official,"BR01,SE02,ID01"
962D,富邦,新莊,新北市,富邦-新莊,finmind,,local,branch,N,official,"BR01,SE02,ID01"
962E,富邦,樹林,新北市,富邦-樹林,finmind,,local,branch,N,official,"BR01,SE02,ID01"
962F,富邦,北桃園,桃園市,富邦-北桃園,finmind,,local,branch,N,official,"BR01,SE02,ID01"
962G,富邦,斗六,雲林縣,富邦-斗六,finmind,,local,branch,N,official,"BR01,SE02,ID01"
962H,富邦,鳳山,高雄市,富邦-鳳山,finmind,,local,branch,N,official,"BR01,SE02,ID01"
962J,富邦,三峽,新北市,富邦-三峽,finmind,,local,branch,N,official,"BR01,SE02,ID01"
962K,富邦,中和,新北市,富邦-中和,finmind,,local,branch,N,official,"BR01,SE02,ID01"
962L,富邦,雙和,新北市,富邦-雙和,finmind,,local,branch,N,official,"BR01,SE02,ID01"
962P,富邦,頭份,苗栗縣,富邦-頭份,finmind,,local,branch,N,official,"BR01,SE02,ID01"
962Q,富邦,北高雄,高雄市,富邦-北高雄,finmind,,local,branch,N,official,"BR01,SE02,ID01"
962R,富邦,園區,新竹市,富邦-園區,finmind,,local,branch,N,official,"BR01,SE02,ID01"
962U,富邦,縣政,新竹縣,富邦-縣政,finmind,,local,branch,N,official,"BR01,SE02,ID01"
962V,富邦,復興,台北市,富邦-復興,finmind,,local,branch,N,official,"BR01,SE02,ID01"
962W,富邦,龍潭,桃園市,富邦-龍潭,finmind,,local,branch,N,official,"BR01,SE02,ID01"
962X,富邦,文化,新北市,富邦-文化,finmind,,local,branch,N,official,"BR01,SE02,ID01"
962Y,富邦,土城,新北市,富邦-土城,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9634,富邦,羅東,宜蘭縣,富邦-羅東,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9636,富邦,中壢,桃園市,富邦-中壢,finmind,,local,branch,N,official,"BR01,SE02,ID01"
963A,富邦,八德,桃園市,富邦-八德,finmind,,local,branch,N,official,"BR01,SE02,ID01"
963B,富邦,北宜蘭,宜蘭縣,富邦-北宜蘭,finmind,,local,branch,N,official,"BR01,SE02,ID01"
963L,富邦,豐原,台中市,富邦-豐原,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9647,富邦,新竹,新竹市,富邦-新竹,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9654,富邦,永和,新北市,富邦-永和,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9655,富邦,板橋,新北市,富邦-板橋,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9657,富邦,苗栗,苗栗縣,富邦-苗栗,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9658,富邦,建國,台北市,富邦-建國,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9659,富邦,高雄,高雄市,富邦-高雄,finmind,,local,branch,N,official,"BR01,SE02,ID01"
965K,富邦,台中,台中市,富邦-台中,finmind,,local,branch,N,official,"BR01,SE02,ID01"
965U,富邦,彰化,彰化市,富邦-彰化,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9661,富邦,新店,新北市,富邦-新店,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9663,富邦,敦南,台北市,富邦-敦南,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9665,富邦,桃園,桃園市,富邦-桃園,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9666,富邦,南屯,台中市,富邦-南屯,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9667,富邦,台南,台南市,富邦-台南,finmind,,local,branch,N,official,"BR01,SE02,ID01"
966F,富邦,左營,高雄市,富邦-左營,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9672,富邦,員林,彰化縣,富邦-員林,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9676,富邦,仁愛,台北市,富邦-仁愛,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9677,富邦,三重,新北市,富邦-三重,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9686,富邦,宜蘭,宜蘭縣,富邦-宜蘭,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9692,富邦,嘉義,嘉義市,富邦-嘉義,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9693,富邦,新營,台南縣,富邦-新營,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9697,富邦,虎尾,雲林縣,富邦-虎尾,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9699,富邦經紀,總部,台北市,富邦經紀,finmind,,local,hq,N,official,"BR01,SE01,ID01"
969C,富邦,北港,雲林縣,富邦-北港,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9800,元大,總部,台北市,元大,finmind,,local,hq,N,official,"BR01,SE01,ID01"
9801,元大,松江,台北市,元大-松江,finmind,,local,branch,N,official,"BR01,SE02,ID01"
980C,元大,斗六,雲林縣,元大-斗六,finmind,,local,branch,N,official,"BR01,SE02,ID01"
980D,元大,北府,台南市,元大-北府,finmind,,local,branch,N,official,"BR01,SE02,ID01"
980K,元大,竹科,新竹市,元大-竹科,finmind,,local,branch,N,official,"BR01,SE02,ID01"
980Q,元大,南崁,桃園市,元大-南崁,finmind,,local,branch,N,official,"BR01,SE02,ID01"
980R,元大,南海,台北市,元大-南海,finmind,,local,branch,N,official,"BR01,SE02,ID01"
980T,元大自營,總部,台北市,元大自營,finmind,,local,hq,Y,official,"BR01,SE01,SE04,ID01"
980a,元大,中山北路,台北市,元大-中山北路,finmind,,local,branch,N,official,"BR01,SE02,ID01"
980d,元大,沙鹿,台中市,元大-沙鹿,finmind,,local,branch,N,official,"BR01,SE02,ID01"
980e,元大,清水,台中市,元大-清水,finmind,,local,branch,N,official,"BR01,SE02,ID01"
980h,元大,台北,台北市,元大-台北,finmind,,local,branch,N,official,"BR01,SE02,ID01"
980l,元大,虎尾,雲林縣,元大-虎尾,finmind,,local,branch,N,official,"BR01,SE02,ID01"
980u,元大,府城,台南市,元大-府城,finmind,,local,branch,N,official,"BR01,SE02,ID01"
980w,元大,西屯,台中市,元大-西屯,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9812,元大,台中,台中市,元大-台中,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9813,元大,八德,台北市,元大-八德,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9814,元大,大益,台南市,元大-大益,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9815,元大,大灣,台南市,元大-大灣,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9816,元大,新竹,新竹市,元大-新竹,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9817,元大,東泰,高雄市,元大-東泰,finmind,,local,branch,N,official,"BR01,SE02,ID01"
981A,元大,三峽,新北市,元大-三峽,finmind,,local,branch,N,official,"BR01,SE02,ID01"
981B,元大,竹北,新竹縣,元大-竹北,finmind,,local,branch,N,official,"BR01,SE02,ID01"
981C,元大,路竹,高雄市,元大-路竹,finmind,,local,branch,N,official,"BR01,SE02,ID01"
981D,元大,南投,南投縣,元大-南投,finmind,,local,branch,N,official,"BR01,SE02,ID01"
981E,元大,發財,新北市,元大-發財,finmind,,local,branch,N,official,"BR01,SE02,ID01"
981F,元大,福營,新北市,元大-福營,finmind,,local,branch,N,official,"BR01,SE02,ID01"
981G,元大,彰化,彰化縣,元大-彰化,finmind,,local,branch,N,official,"BR01,SE02,ID01"
981I,元大,天母,台北市,元大-天母,finmind,,local,branch,N,official,"BR01,SE02,ID01"
981K,元大,林園,高雄市,元大-林園,finmind,,local,branch,N,official,"BR01,SE02,ID01"
981L,元大,莒光,高雄市,元大-莒光,finmind,,local,branch,N,official,"BR01,SE02,ID01"
981M,元大,苗栗,苗栗縣,元大-苗栗,finmind,,local,branch,N,official,"BR01,SE02,ID01"
981N,元大,金門,金門縣,元大-金門,finmind,,local,branch,N,official,"BR01,SE02,ID01"
981Q,元大,太平,台中市,元大-太平,finmind,,local,branch,N,official,"BR01,SE02,ID01"
981R,元大,竹山,南投縣,元大-竹山,finmind,,local,branch,N,official,"BR01,SE02,ID01"
981S,元大,崇德,台中市,元大-崇德,finmind,,local,branch,N,official,"BR01,SE02,ID01"
981U,元大,華山,台北市,元大-華山,finmind,,local,branch,N,official,"BR01,SE02,ID01"
981V,元大,民雄,嘉義縣,元大-民雄,finmind,,local,branch,N,official,"BR01,SE02,ID01"
981X,元大,新生,台北市,元大-新生,finmind,,local,branch,N,official,"BR01,SE02,ID01"
981Z,元大,潮州,屏東縣,元大-潮州,finmind,,local,branch,N,official,"BR01,SE02,ID01"
981a,元大,歸仁,台南市,元大-歸仁,finmind,,local,branch,N,official,"BR01,SE02,ID01"
981e,元大,佳里,台南市,元大-佳里,finmind,,local,branch,N,official,"BR01,SE02,ID01"
981g,元大,大里,台中市,元大-大里,finmind,,local,branch,N,official,"BR01,SE02,ID01"
981h,元大,屏東民生,屏東縣,元大-屏東民生,finmind,,local,branch,N,official,"BR01,SE02,ID01"
981i,元大,西螺,雲林縣,元大-西螺,finmind,,local,branch,N,official,"BR01,SE02,ID01"
981j,元大,士林,台北市,元大-士林,finmind,,local,branch,N,official,"BR01,SE02,ID01"
981m,元大,高雄,高雄市,元大-高雄,finmind,,local,branch,N,official,"BR01,SE02,ID01"
981n,元大,旗山,高雄市,元大-旗山,finmind,,local,branch,N,official,"BR01,SE02,ID01"
981p,元大,松山,台北市,元大-松山,finmind,,local,branch,N,official,"BR01,SE02,ID01"
981q,元大,萬華,台北市,元大-萬華,finmind,,local,branch,N,official,"BR01,SE02,ID01"
981r,元大,屏南,屏東縣,元大-屏南,finmind,,local,branch,N,official,"BR01,SE02,ID01"
981y,元大,善化,台南市,元大-善化,finmind,,local,branch,N,official,"BR01,SE02,ID01"
981z,元大,大統,新竹市,元大-大統,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9822,元大,土城學府,新北市,元大-土城學府,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9824,元大,向上,台中市,元大-向上,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9825,元大,新營,台南市,元大-新營,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9829,元大,永康,台南市,元大-永康,finmind,,local,branch,N,official,"BR01,SE02,ID01"
982A,元大,羅東,宜蘭縣,元大-羅東,finmind,,local,branch,N,official,"BR01,SE02,ID01"
982B,元大,博愛,高雄市,元大-博愛,finmind,,local,branch,N,official,"BR01,SE02,ID01"
982C,元大,六合,高雄市,元大-六合,finmind,,local,branch,N,official,"BR01,SE02,ID01"
982F,元大,忠孝鼎富,台北市,元大-忠孝鼎富,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9831,元大,四維,高雄市,元大-四維,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9833,元大,敦化,台北市,元大-敦化,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9834,元大,中壢,桃園市,元大-中壢,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9835,元大,員林中山,彰化縣,元大-員林中山,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9837,元大,北港,雲林縣,元大-北港,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9838,元大,豐原,台中市,元大-豐原,finmind,,local,branch,N,official,"BR01,SE02,ID01"
983B,元大,林森,台南市,元大-林森,finmind,,local,branch,N,official,"BR01,SE02,ID01"
983G,元大,上新莊,新北市,元大-上新莊,finmind,,local,branch,N,official,"BR01,SE02,ID01"
983K,元大,學甲,台南市,元大-學甲,finmind,,local,branch,N,official,"BR01,SE02,ID01"
983M,元大,木柵,台北市,元大-木柵,finmind,,local,branch,N,official,"BR01,SE02,ID01"
983N,元大,大安,台北市,元大-大安,finmind,,local,branch,N,official,"BR01,SE02,ID01"
983U,元大,頭份,苗栗縣,元大-頭份,finmind,,local,branch,N,official,"BR01,SE02,ID01"
983V,元大,竹南,苗栗縣,元大-竹南,finmind,,local,branch,N,official,"BR01,SE02,ID01"
983W,元大,大里德芳,台中市,元大-大里德芳,finmind,,local,branch,N,official,"BR01,SE02,ID01"
983Z,元大,鳳山,高雄市,元大-鳳山,finmind,,local,branch,N,official,"BR01,SE02,ID01"
983f,元大,竹東,新竹縣,元大-竹東,finmind,,local,branch,N,official,"BR01,SE02,ID01"
983i,元大,大雅,台中市,元大-大雅,finmind,,local,branch,N,official,"BR01,SE02,ID01"
983j,元大,仁愛,台北市,元大-仁愛,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9846,元大,大直,台北市,元大-大直,finmind,,local,branch,N,official,"BR01,SE02,ID01"
984C,元大,新店中正,新北市,元大-新店中正,finmind,,local,branch,N,official,"BR01,SE02,ID01"
984E,元大,南勢角,新北市,元大-南勢角,finmind,,local,branch,N,official,"BR01,SE02,ID01"
984H,元大,景美,台北市,元大-景美,finmind,,local,branch,N,official,"BR01,SE02,ID01"
984K,元大,館前,台北市,元大-館前,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9852,元大,永春,台北市,元大-永春,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9853,元大,南屯,台中市,元大-南屯,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9854,元大,文心興安,台中市,元大-文心興安,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9856,元大,花蓮,花蓮縣,元大-花蓮,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9857,元大,蘆洲,新北市,元大-蘆洲,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9858,元大,龍潭,桃園市,元大-龍潭,finmind,,local,branch,N,official,"BR01,SE02,ID01"
9859,元大,新竹經國,新竹市,元大-新竹經國,finmind,,local,branch,N,official,"BR01,SE02,ID01"
985C,元大,鳳中,高雄市,元大-鳳中,finmind,,local,branch,N,official,"BR01,SE02,ID01"
985F,元大,岡山,高雄市,元大-岡山,finmind,,local,branch,N,official,"BR01,SE02,ID01"
