公司代號,公司簡稱,產業別,住址,發言人,實收資本額,已發行普通股數,Latitude,Longitude
1101,台泥,1,台北市中山北路2段113號,葉毓君,"$77,511,817,420","7,551,181,742",25.0606604,121.5232826
1102,亞泥,1,台北市大安區敦化南路2段207號30、31樓,王照宇,"$35,465,628,810","3,546,562,881",25.0321236,121.5485598
1103,嘉泥,1,台北市中山北路二段96號,金哲毅,"$7,902,474,590","790,247,459",25.0594999,121.5225228
1104,環泥,1,台北市南京東路二段125號10樓,楊宗仁,"$6,866,818,160","686,681,816",25.0523219,121.534423
1108,幸福,1,台北市松江路237號15樓,溫秀菊,"$4,047,380,490","404,738,049",25.059029,121.5334728
1109,信大,1,台北市寶慶路37號7樓,張清壽,"$3,411,588,680","341,158,868",25.0416772,121.5102595
1110,東泥,1,高雄市前金區五福三路21號4樓之1,黃薪翰,"$5,720,007,970","572,000,797",22.6223123,120.2996953
1201,味全,2,台北市松江路125號,李文學,"$5,060,629,140","506,062,914",25.0531691,121.5334641
1203,味王,2,台北市中山北路二段79號5樓,魏璟雄,"$2,400,000,000","240,000,000",25.058161,121.523211
1210,大成,2,台南市永康區蔦松二街三號,夏銜譽,"$8,947,672,220","894,767,222",23.0413445,120.2540052
1213,大飲,2,桃園市平鎮區南勢里2鄰南東路410號,蘇芸樂,"$566,226,270","56,622,627",24.9178473,121.2214047
1215,卜蜂,2,台北市松江路八十七號十七樓,劉明哲,"$2,947,900,980","294,790,098",25.0597085,121.5334671
1216,統一,2,台南市永康區中正路301號,陳國煇,"$56,820,154,210","5,682,015,421",23.0343175,120.2447232
1217,愛之味,2,嘉義縣民雄鄉工業二路11號,陳冠翰,"$4,945,133,360","494,513,336",23.5217064,120.4318034
1218,泰山,2,彰化縣田中鎮興工路6號,李淑惠,"$4,999,990,380","499,999,038",23.8482281,120.5927671
1219,福壽,2,台中市沙鹿區沙田路45號,徐沛妤,"$3,412,383,640","341,238,364",24.2312467,120.5585574
1220,台榮,2,台北市中山區南京東路二段206號6樓,周忠平,"$1,770,779,440","177,077,944",25.0517899,121.5355974
1225,福懋油,2,台中市大肚區沙田路一段453號,秦慧如,"$2,422,683,060","242,268,306",24.1223426,120.5660356
1227,佳格,2,台北市內湖區瑞光路610號10樓,曹博睿,"$9,150,895,910","915,089,591",25.0803702,121.5656613
1229,聯華,2,臺北市南港區南港路一段209號10樓,林信宏,"$17,959,606,680","1,795,960,668",25.0546626,121.6114872
1231,聯華食,2,台北市迪化街一段148號,林志遠,"$2,984,544,750","298,454,475",25.057585,121.5096853
1232,大統益,2,台南市官田區二鎮里工業西路32號,陳昭良,"$1,599,749,150","159,974,915",23.2127212,120.320313
1233,天仁,2,台北市忠孝東路4段107號6樓,王華榮,"$905,919,480","90,591,948",25.0414095,121.5441208
1234,黑松,2,台北市信義路四段296號3樓,杜居燦,"$4,018,710,940","401,871,094",25.0329744,121.5545027
1235,興泰,2,高雄市仁武區高楠公路10號,王麗雯,"$1,885,778,360","188,577,836",22.6906774,120.3217459
1236,宏亞,2,新北市新店區北新路一段86號20樓之6,許士彬,"$866,740,080","86,674,008",24.9674673,121.5419041
1301,台塑,3,高雄市仁武區水管路100號,林勝冠,"$63,657,407,810","6,365,740,781",22.7052412,120.3357692
1303,南亞,3,台北市內湖區南京東路六段380號(A1)7樓,鄒明仁,"$79,308,215,890","7,930,821,589",25.0594595,121.5870819
1304,台聚,3,台北市內湖區基湖路37號12樓,吳銘宗,"$11,887,635,000","1,188,763,500",25.0793951,121.5648399
1305,華夏,3,台北市內湖區基湖路37號12樓,吳建興,"$5,810,504,940","581,050,494",25.0793951,121.5648399
1307,三芳,3,高雄市三民區通化街120號,李禮權,"$3,978,181,260","397,818,126",22.6444177,120.2933262
1308,亞聚,3,高雄市林園區工業一路3號,黃克名,"$5,937,439,190","593,743,919",22.5018694,120.4067973
1309,台達化,3,台北市內湖區基湖路37號12樓,黃俊豪,"$3,975,868,480","397,586,848",25.0793951,121.5648399
1310,台苯,3,台北市中正區羅斯福路一段六號八樓之一,呂政欣,"$5,278,697,640","527,869,764",25.0323495,121.5186171
1312,國喬,3,臺北市敦化北路135號8樓,沈美佑,"$11,266,203,280","1,106,620,328",25.0529003,121.5492572
1313,聯成,3,台北市南港區南港路一段209號A棟9樓,張嘉麟,"$13,308,461,070","1,330,846,107",25.0546626,121.6114872
1314,中石化,3,高雄市大社區經建路1號,陳穎俊,"$37,848,501,300","3,784,850,130",22.7258423,120.3403699
1315,達新,3,台中市西屯區工業區35路51號,賴耿民,"$990,990,000","99,099,000",24.1678065,120.5915727
1316,上曜,14,台南市安平區永華路二段248號20樓之6,郭育政,"$3,685,311,860","368,531,186",22.9902125,120.180173
1319,東陽,12,台南市安和路二段98號,許芳華,"$5,914,770,680","591,477,068",23.038645,120.214882
1321,大洋,3,"台北市莒光路310號5,6樓",邱俊福,"$2,272,282,680","227,228,268",25.031284,121.4978995
1323,永裕,3,台南市仁德區勝利路88號,郭錦添,"$912,745,540","91,274,554",22.9575239,120.2577413
1324,地球,3,台北市中山區南京東路3段61號7樓,張雅琪,"$751,218,820","75,121,882",25.0523713,121.5281453
1325,恆大,3,台北市林森北路372號10樓,周壽祿,"$852,811,980","85,281,198",25.0577976,121.5253859
1326,台化,3,彰化市中山路3段359號,呂文進,"$58,611,862,910","5,861,186,291",24.0869826,120.5629059
1337,再生-KY,3,高雄市苓雅區四維四路190號12樓之2,王維民,"$2,689,547,290","268,954,729",22.6144366,120.2949706
1338,廣華-KY,12,廣東省東莞市厚街鎮橋頭第三工業區,邱守瑞,"$838,400,000","83,840,000",22.910058,113.662593
1339,昭輝,12,彰化縣鹿港鎮興業路8號,劉淑梅,"$741,238,750","74,123,875",24.0674841,120.3993589
1340,勝悅-KY,3,中國福建省晉江市青陽蓮嶼工業區,陳圖炎,"$1,529,228,550","152,922,855",24.817325,118.572179
1341,富林-KY,3,越南海防市陽京郡海城坊范文同路第9里程,許乃仁,"$528,506,340","52,850,634",20.7862238,106.7264125
1342,八貫,20,宜蘭縣冬山鄉德興四路6號,李宏毅,"$780,009,020","78,000,902",24.628638,121.821706
1402,遠東新,4,台北市大安區敦化南路二段207號36樓,鄭澄宇,"$53,528,752,270","5,352,875,227",25.0260072,121.5493964
1409,新纖,4,台北市大安區仁愛路三段136號5樓,許毓麟,"$16,184,092,860","1,618,409,286",25.0374747,121.5412729
1410,南染,4,桃園市蘆竹區南山路三段二三三號,張愛玉,"$620,000,000","62,000,000",25.0850029,121.2860465
1413,宏洲,4,台北市內湖區瑞光路607號7樓,張恆嘉,"$1,321,124,540","132,112,454",25.0802589,121.5668139
1414,東和,4,台北市仁愛路四段376號13樓,張嘉亨,"$1,980,000,000","198,000,000",25.0373449,121.5558369
1416,廣豐,20,台北市大安區敦化南路2段97號28樓,陳素靜,"$1,853,421,680","185,342,168",25.0288504,121.5494477
1417,嘉裕,4,臺北市仁愛路四段25號7樓(通訊地址),陳盈璋,"$1,899,418,400","189,941,840",25.0384993,121.5450116
1418,東華,4,台北市新生南路1段56號9樓,葉燕玲,"$568,343,090","56,834,309",25.0411374,121.5325687
1419,新紡,4,台北市中山區中山北路二段44號15樓,張淑娣,"$3,000,412,800","300,041,280",25.0551969,121.5223734
1423,利華,4,台北市忠孝東路四段310號12樓,洪志成,"$996,480,000","99,648,000",25.0411011,121.5569496
1432,大魯閣,37,台中市東區復興路4段186號,許俊麒,"$1,080,000,000","108,000,000",24.1359323,120.6880223
1434,福懋,4,雲林縣斗六市榴中里石榴路317號,李敏章,"$16,846,646,370","1,684,664,637",23.727302,120.588016
1435,中福,20,新北市中和區景平路666號2樓,陳建,"$1,397,800,800","139,780,080",25.0007965,121.4975929
1436,華友聯,14,高雄市鳳山區文龍路85號11樓,吳家德,"$1,941,517,950","194,151,795",22.6437074,120.3473033
1437,勤益控,20,台北市大安區忠孝東路4段320號9樓,馮于珍,"$2,033,712,840","203,371,284",25.0419925,121.5335165
1438,三地開發,14,高雄市苓雅區中正二路175號16樓之3,鍾育霖,"$1,112,057,590","111,205,759",22.6302499,120.3135756
1439,雋揚,14,臺北市南港區經貿一路170號11樓,葉品卉,"$920,000,000","92,000,000",25.0578213,121.6182218
1440,南紡,4,臺南市東區裕農路511號,蘇冠銘,"$16,568,158,570","1,656,815,857",22.9891282,120.2330582
1441,大東,4,台北市松山區南京東路三段346號3樓,陳建州,"$717,443,870","71,744,387",25.0515484,121.5481583
1442,名軒,14,新北市新莊區中華路三段218號8樓,吳勝利,"$3,662,113,580","366,211,358",25.0592825,121.4521331
1443,立益物流,20,台北市大同區西寧北路70號6樓,蘇東榮,"$1,353,430,110","135,343,011",25.0538014,121.508634
1444,力麗,4,104台北市松江路162號11樓,陳漢卿,"$9,955,950,590","995,595,059",25.0553858,121.5327978
1445,大宇,4,台北市西寧北路62-5號7樓,楊任凱,"$1,306,660,340","130,666,034",25.0530675,121.5085315
1446,宏和,4,台南市永康區中山南路473號,張滄祐,"$1,377,095,130","137,709,513",23.0218621,120.2486898
1447,力鵬,4,104台北市松江路162號6樓,陳漢卿,"$9,100,712,420","910,071,242",25.0553858,121.5327978
1449,佳和,4,台南市新市區三舍里復興路533號,翁瑋駿,"$1,271,145,720","127,114,572",23.099714,120.2924089
1451,年興,4,台北市內湖區內湖路一段306號13樓,蔡樹軒,"$1,980,000,000","198,000,000",25.0815067,121.5692058
1452,宏益,4,台北市塔城街66號6樓,王慶榮,"$1,326,414,000","132,641,400",25.0530383,121.510138
1453,大將,14,台北市大安區敦化南路二段71號6樓,葉義雄,"$1,132,430,480","113,243,048",25.0306648,121.5492871
1454,台富,4,台北市西寧北路70-1號8樓,華淑玲,"$1,298,338,480","129,833,848",25.0538453,121.5086542
1455,集盛,4,台北市西寧北路七十號二樓,蘇百煌,"$5,316,883,800","531,688,380",25.052261,121.5085408
1456,怡華,14,台北市內湖區內湖路一段392號12樓之1,李世豪,"$937,200,000","93,720,000",25.0804986,121.5733166
1457,宜進,4,台北市內湖區瑞光路607號7樓,張恆嘉,"$3,167,300,220","316,730,022",25.0802589,121.5668139
1459,聯發,4,台北市環河北路1段73號5樓之5,王豐岳,"$3,586,289,070","358,628,907",25.0779224,121.5086512
1460,宏遠,4,台南市山上區明和里256號,李憲忠,"$6,946,434,840","694,643,484",23.1147826,120.3406679
1463,強盛新,4,桃園市大園區大工路一二六號,鄭以民,"$1,732,683,810","173,268,381",25.0715343,121.1777449
1464,得力,4,台南市新市區三舍里005鄰復興路820號,游逸能,"$4,255,757,330","425,575,733",23.1059769,120.2947537
1465,偉全,4,台北市西寧北路62-5號6樓,曾昭勳,"$1,036,072,670","103,607,267",25.0530876,121.5083093
1466,聚隆,4,彰化縣埔鹽鄉永樂村番金路94號,賴明毅,"$1,111,573,200","111,157,320",23.9957762,120.4273797
1467,南緯,4,台北市中山區林森北路426號2樓,吳健中,"$2,336,246,670","233,624,667",25.0599301,121.5253775
1468,昶和,4,桃園市蘆竹區南崁路一段277號,葉佐偉,"$1,604,052,440","160,405,244",25.0539105,121.2836173
1470,大統新創,4,台北市塔城街64號4樓,洪憲忠,"$857,670,000","85,767,000",25.0529209,121.510202
1471,首利,28,新北市五股區五權七路18號3樓,邱志偉,"$1,504,145,360","150,414,536",25.0666176,121.4484418
1472,三洋實業,14,高雄市大社區嘉保路360號,徐正哲,"$524,880,820","52,488,082",22.7510635,120.3757514
1473,台南,4,台南市歸仁區中山路三段320號,吳建德,"$1,461,535,340","146,153,534",22.9685916,120.2804997
1474,弘裕,4,彰化縣伸港鄉全興工業區工西一路60號,徐為芳,"$1,298,969,690","129,896,969",24.1692,120.5082128
1475,業旺,4,台北市中正區北平東路36號8樓,陳清土,"$660,167,490","66,016,749",25.0454919,121.5268489
1476,儒鴻,4,新北市新莊區中央路738號,林芬如,"$2,743,671,110","274,367,111",25.056845,121.4447454
1477,聚陽,4,台北市忠孝東路四段550號8樓,林恆宇,"$2,466,937,130","246,693,713",25.0408513,121.5631108
1503,士電,5,台北市士林區中山北路六段88號16樓,郭約瑟,"$5,209,722,230","520,972,223",25.1049885,121.5250046
1504,東元,5,臺北市南港區三重路19-9號5樓,簡世雄,"$23,764,406,840","2,376,440,684",25.0586254,121.6134235
1506,正道,5,台南市仁德區大甲里中正西路1015號,羅仕溢,"$3,003,885,010","300,388,501",22.9223213,120.2002687
1512,瑞利,12,高雄市仁武區高楠公路廿二號,林維輝,"$981,834,980","98,183,498",22.7041395,120.3238554
1513,中興電,5,新北市中和區中正路801號3樓,郭慧娟,"$5,031,125,150","503,112,515",25.0010828,121.4846407
1514,亞力,5,台北市南港區三重路19-11號12樓,鄧春生,"$2,731,084,730","273,108,473",25.0584696,121.6137981
1515,力山,5,台中市大里區仁化路261號,莊政勳,"$1,814,735,000","181,473,500",24.0941497,120.7140391
1516,川飛,20,台北市信義區光復南路495號6樓之5,陳郁嵐,"$400,081,950","40,008,195",25.032316,121.5582738
1517,利奇,5,彰化縣彰化市石牌里石牌路一段112號,李育政,"$2,200,000,070","220,000,007",24.0572119,120.6149564
1519,華城,5,桃園市中壢區吉林路10號,許逸德,"$3,158,808,440","315,880,844",24.978987,121.2407367
1521,大億,12,台南市南區新信路11號,鄭清香,"$762,300,000","76,230,000",22.972845,120.1797085
1522,堤維西,12,台南市新樂路72之2號,翁一峰,"$3,428,978,810","312,897,881",22.9696387,120.1742663
1524,耿鼎,12,338桃園市蘆竹區內溪路48號,李庭祥,"$1,653,103,970","165,310,397",25.069359,121.2815332
1525,江申,12,桃園市楊梅區新江路100號,陳一宇,"$734,001,350","73,400,135",24.8964297,121.1414826
1526,日馳,5,桃園市蘆竹區海山中街51號,徐予霖,"$600,000,000","60,000,000",25.106888,121.2601136
1527,鑽全,5,台中市工業區36路24號,陳盈助先生,"$1,385,706,400","138,570,640",24.172252,120.590828
1528,恩德,5,臺北市士林區中山北路五段478號6樓,李明哲,"$1,913,310,000","191,331,000",25.0926166,121.5289787
1529,樂事綠能,5,台南市北區成功路114號7樓之1,陳介仁,"$1,550,950,740","155,095,074",22.9987726,120.2054287
1530,亞崴,5,新竹縣新埔鎮文山里關埔路水車頭段629號,范國軒,"$945,941,710","94,594,171",24.8214699,121.0653001
1531,高林股,5,台北市松山區105敦化北路167號8樓,鍾文藝,"$1,821,080,800","182,108,080",25.0548305,121.5494305
1532,勤美,5,台北市106大安區仁愛路四段八十五號四樓,陳鴻毅,"$4,226,042,710","422,604,271",25.0378784,121.5511636
1533,車王電,12,台中市大雅區中清路4段85號,蔡珠蘭,"$985,474,860","98,547,486",24.2269256,120.643328
1535,中宇,5,高雄市前鎮區成功二路88號8樓,莊雅閔,"$1,237,425,520","123,742,552",22.6048458,120.3016327
1536,和大,12,台中市大里區仁化路115號,陳俊智,"$2,789,595,130","278,959,513",24.0923112,120.7216143
1537,廣隆,5,南投市自立三路6號,劉晃瑋,"$820,627,940","82,062,794",23.9305175,120.6636062
1538,正峰,5,320 桃園市中壢區中正路二段433巷33號,葉璨增,"$323,000,000","32,300,000",24.9802381,121.1898909
1539,巨庭,5,台中市太平區永豐路78號,陳志濱,"$653,700,000","65,370,000",24.1227361,120.7107593
1540,喬福,5,台中市神岡區中山路1056號,陳文助,"$854,736,120","85,473,612",24.2546528,120.6729006
1541,錩泰,5,台中市后里區南村路41號,賈雨翰,"$788,000,000","78,800,000",24.2950813,120.7224476
1558,伸興,5,台中市太平區永成路78號,莊子禾,"$665,356,310","66,535,631",24.1159137,120.7094686
1560,中砂,5,新北市鶯歌區中山路64號,李偉彰,"$1,469,410,800","146,941,080",24.957209,121.3514834
1563,巧新,12,640雲林縣斗六市雲科路三段八十號,王惠斐,"$2,307,821,400","230,782,140",23.7242317,120.511935
1568,倉佑,12,62154嘉義縣民雄鄉福樂村中山路18號,蔡玫芳,"$1,030,865,590","103,086,559",23.5249666,120.4503116
1582,信錦,28,新北市中和區建康路168號9樓,黃逸群,"$1,442,686,040","144,268,604",25.0000543,121.4908254
1583,程泰,5,台中市西屯區協和里工業區五路十三號,林廷霜,"$1,094,003,720","109,400,372",24.1675271,120.6079922
1587,吉茂,12,(52861)彰化縣芳苑鄉後寮村工區路28號,許乃龍,"$800,556,720","80,055,672",23.9146741,120.3474743
1589,永冠-KY,5,台北市內湖區新湖一路93號4樓,蔡樹根,"$1,531,359,410","153,135,941",25.0585845,121.5761717
1590,亞德客-KY,5,台北市中山區民生東路三段10號9樓,曹永祥,"$1,999,999,980","199,999,998",25.0575355,121.5386075
1597,直得,5,74145 台南市新市區大利一路3號,李柏蒼,"$892,618,040","89,261,804",23.1074929,120.2795453
1598,岱宇,37,(104)台北市中山區松江路111號12樓,邱源聲,"$1,791,420,920","179,142,092",25.0514231,121.5333903
1603,華電,6,台北市中山區中山北路三段58號4樓,蔡旭卿,"$1,916,880,000","191,688,000",25.0653176,121.5225623
1604,聲寶,6,桃園市龜山區大華里頂湖26-3號,簡淑慧,"$3,842,000,000","384,200,000",25.044619,121.356261
1605,華新,6,台北市信義區松智路1號25樓,文德誠,"$44,313,329,480","4,431,332,948",25.0385803,121.5655231
1608,華榮,6,高雄巿前金區中正四路170號,黃華志,"$6,327,735,060","632,773,506",22.6293089,120.2949175
1609,大亞,6,台南市關廟區中山路二段249號,陳重光,"$7,852,619,440","785,261,944",22.9613781,120.3170728
1611,中電,6,台北市行善路124號2樓,黃至賢,"$3,227,357,420","322,735,742",25.058114,121.577272
1612,宏泰,6,桃園市328觀音區樹林里國建一路2號,潘少屏,"$3,160,800,630","316,080,063",25.0535045,121.1159695
1614,三洋電,6,台北市中山區松江路266號10F,林張惠,"$2,691,134,060","269,113,406",25.0593749,121.532887
1615,大山,6,雲林縣斗六市雲林路三段369號,張國忠,"$1,966,637,020","196,663,702",23.6934212,120.5131787
1616,億泰,6,台北市中正區仁愛路二段九十一巷一號一樓,王銀河,"$1,941,485,150","194,148,515",25.0381398,121.5286089
1617,榮星,6,台南市仁德區中正路三段231號,薛添得,"$1,695,147,000","169,514,700",22.9783508,120.2547842
1618,合機,6,台北市中山區復興南路一段36之9號3樓,周亭儀,"$1,926,917,470","192,691,747",25.045904,121.54365
1623,大東電,6,桃園市楊梅區梅獅路二段349巷3號,蘇云睿,"$660,000,000","66,000,000",24.9041361,121.1824625
1626,艾美特-KY,6,台南市新忠路11號,莊亞菘,"$1,498,217,210","149,821,721",22.979114,120.182524
1702,南僑,2,台北市延平北路四段100號,李勘文,"$2,941,329,620","294,132,962",25.0707851,121.5103992
1707,葡萄王,22,桃園市平鎮區金陵路二段402號,洪俊銘,"$1,481,373,730","148,137,373",24.9340319,121.2252357
1708,東鹼,21,台北市敦化南路2段99號23樓,朱經雲,"$2,490,016,510","249,001,651",25.0292232,121.5491935
1709,和益,21,台北市萬華區柳州街80號7樓,黃俊哲,"$4,770,162,720","477,016,272",25.0372695,121.504968
1710,東聯,21,台北市復興北路101號13樓,俞瀛琁,"$8,857,030,290","885,703,029",25.0530529,121.544376
1711,永光,21,台北市敦化南路二段77號5~6樓,翁國彬,"$5,477,522,260","547,752,226",25.0301974,121.549264
1712,興農,21,臺中市大肚區南榮路101號1樓,余奎儒,"$4,204,925,850","420,492,585",24.1123385,120.5807282
1713,國化,21,台北市忠孝東路四段320號12樓,洪志成,"$1,509,517,000","150,951,700",25.0410959,121.5572282
1714,和桐,21,高雄市仁武區竹後里竹工二巷1號,林惠燕,"$9,918,248,080","991,824,808",22.7094881,120.3326935
1717,長興,21,高雄市三民區建工路578號,劉秉誠,"$11,722,454,830","1,172,245,483",22.6500737,120.3240349
1718,中纖,21,高雄市大社區經建路8號,吳宏揚,"$16,859,057,450","1,685,905,745",22.7247488,120.3361298
1720,生達,22,台南市新營區土庫里土庫6-20號,范滋庭,"$1,786,960,890","178,696,089",23.3220271,120.3508078
1721,三晃,21,台中市西區中興街229號5樓,洪廷宜,"$1,848,840,920","184,884,092",24.1519445,120.6628334
1722,台肥,21,台北市南港區經貿一路170號17樓,鍾俊銘,"$9,800,000,000","980,000,000",25.0578213,121.6182218
1723,中碳,21,高雄市前鎮區成功二路88號25樓,陳宜宏,"$2,369,044,800","236,904,480",22.6048458,120.3016327
1725,元禎,21,台北市民生東路四段五十四號三樓之三,張慶農,"$1,818,299,780","181,829,978",25.0580283,121.5521234
1726,永記,21,高雄市小港區沿海三路26、28號,張豐利,"$1,620,000,000","162,000,000",22.5291736,120.3700099
1727,中華化,21,桃園市觀音區樹林里工業五路15號,干凱恩,"$1,280,195,590","128,019,559",25.0568727,121.116033
1730,花仙子,21,台北市大同區承德路三段230號13樓,王佳郁,"$632,338,510","63,233,851",25.0723921,121.5184993
1731,美吾華,22,台北市復興北路167號5樓,賴育儒,"$1,329,152,440","132,915,244",25.053975,121.5443208
1732,毛寶,21,新竹縣湖口鄉實踐路19號,陳宣汝,"$424,439,570","42,443,957",24.866196,121.0165483
1733,五鼎,22,新竹科學園區新竹巿力行五路七號,吳純慧,"$999,501,920","99,950,192",24.7645947,121.020366
1734,杏輝,22,宜蘭縣冬山鄉中山村中山路八十四號,陳至孝,"$1,901,967,740","190,196,774",24.6278286,121.7383243
1735,日勝化,21,南投市南崗工業區工業南二路七號,吳寶華,"$993,880,000","99,388,000",23.9217096,120.6610635
1736,喬山,37,台中市大雅區東大路二段999號,羅雅芳,"$3,033,946,170","303,394,617",24.2338653,120.6133819
1737,臺鹽,2,台南市南區健康路一段297號,李杰翰,"$2,000,000,000","200,000,000",22.9811013,120.2038749
1752,南光,22,台南市新化區中山路1001號,王桂芬,"$1,009,884,720","100,988,472",23.0340074,120.2874615
1760,寶齡富錦,22,台北市南港區園區街3號16F(F棟),蔡重奇,"$857,390,130","85,739,013",25.0585576,121.6119074
1762,中化生,22,新北市樹林區東興街一號,陳應祈,"$769,180,000","76,918,000",24.9784027,121.4101455
1773,勝一,21,高雄市永安區永工一路5號,黃有慶,"$3,000,000,000","300,000,000",22.8120514,120.2532318
1776,展宇,21,新竹縣湖口鄉鳳凰村光復路71號,廖培宏,"$601,069,520","60,106,952",24.8628825,121.0195723
1783,和康生,22,桃園市龜山區科技一路88號,陳敬亭,"$896,801,150","89,680,115",25.0533691,121.375649
1786,科妍,22,(806011)高雄市前鎮區南一路1號,韓台賢,"$748,276,410","74,827,641",22.5984418,120.293283
1789,神隆,22,南部科學園區台南市善化區南科八路一號,遴選待補,"$7,907,392,220","790,739,222",23.115784,120.2784962
1795,美時,22,臺北市信義區松仁路277號17樓,沈燁,"$2,668,738,120","266,873,812",25.0243514,121.5697988
1802,台玻,8,台北市松山區南京東路三段261號台玻大樓11樓,林嘉明,"$29,080,608,000","2,908,060,800",25.0521395,121.5451444
1805,寶徠,14,台北市內湖區新湖一路303號4樓,黃文正,"$1,349,704,550","134,970,455",25.0625411,121.5832781
1806,冠軍,8,苗栗縣竹南鎮大埔里竹篙厝200-7號,廖蕙儀,"$3,904,038,700","390,403,870",24.7064891,120.8892227
1808,潤隆,14,台北市中山區樂群二路267號8樓,林暐鈞,"$8,930,317,430","893,031,743",25.0801895,121.5606345
1809,中釉,8,新竹縣竹東鎮中興路四段一三六號,張惠純,"$1,670,419,370","167,041,937",24.7771046,121.0387097
1810,和成,8,台北市內湖區行善路398號1樓,羅月英,"$3,023,037,190","302,303,719",25.063107,121.5845692
1817,凱撒衛,8,新北市三重區興德路111-8號7樓,李清榮,"$726,000,000","72,600,000",25.053278,121.4713558
1903,士紙,9,台北市士林區福德路31號,闕啟文,"$2,600,391,210","260,039,121",25.0917115,121.5242962
1904,正隆,9,板橋區民生路一段一號,何台桹,"$11,082,745,220","1,108,274,522",25.013255,121.4756689
1905,華紙,9,台北市重慶南路二段51號,陳瑞和,"$11,028,353,160","1,102,835,316",25.031305,121.5150091
1906,寶隆,9,雲林縣斗六市十三北路25號,徐維澤,"$1,510,000,000","151,000,000",23.7510575,120.5688297
1907,永豐餘,9,台北市重慶南路二段51號,駱秉正,"$16,603,714,950","1,660,371,495",25.031305,121.5150091
1909,榮成,9,彰化縣二林鎮廣興里廣興巷1-1號,王瑞榮,"$13,276,857,270","1,327,685,727",23.8747416,120.3597871
2002,中鋼,10,高雄市小港區中鋼路1號,鄭際昭,"$158,000,000,000","15,734,860,997",22.5547054,120.3492423
2006,東和鋼鐵,10,台北市長安東路一段九號六樓,陳俊良,"$7,302,138,180","730,213,818",25.0489386,121.5255248
2007,燁興,10,高雄市岡山區白米里寶米路369號,黃傳祥,"$5,306,516,130","530,651,613",22.7707618,120.2740247
2008,高興昌,10,高雄市中華一路318號,徐邦峰,"$1,908,522,930","190,852,293",22.6640139,120.2922522
2009,第一銅,10,高雄巿前金區中正四路170號4樓,洪茂陽,"$3,596,221,650","359,622,165",22.6293089,120.2949175
2010,春源,10,台北市復興北路502號7樓,洪士民,"$6,476,553,900","647,655,390",25.0655741,121.5441436
2012,春雨,10,高雄市岡山區大寶街100號(總部地址:高雄市岡山區新樂街169號),吳居諺,"$3,021,627,000","302,162,700",22.8093284,120.2924405
2013,中鋼構,10,高雄市燕巢區中興路500號,王永志,"$2,000,000,000","200,000,000",22.7810321,120.35989
2014,中鴻,10,825高雄市橋頭區芋寮路317號,黃紋萍,"$14,355,444,460","1,435,544,446",22.7635504,120.275104
2015,豐興,10,台中市后里區甲后路一段998號,成德懿,"$5,815,994,240","581,599,424",24.3110593,120.7098556
2017,官田鋼,10,台南市南區新建路47號4樓,陳重憲,"$4,468,746,910","446,874,691",22.9668542,120.1854673
2020,美亞,10,台北市中山區民權東路3段二之1號12樓,陳叔永,"$2,670,313,200","267,031,320",25.0624386,121.5408718
2022,聚亨,10,高雄市岡山區新樂街79-1號,王敏華,"$3,371,681,380","337,168,138",22.8050495,120.2943905
2023,燁輝,10,高雄市橋頭區芋寮路369號,田文中,"$18,912,402,140","1,891,240,214",22.7637846,120.2755313
2024,志聯,10,桃園市新屋區中興路480號,林信安,"$975,000,000","97,500,000",24.9632016,121.0954844
2025,千興,10,台南市麻豆區工業路222號,魏福全,"$1,726,605,360","172,660,536",23.1872236,120.230891
2027,大成鋼,10,台南市仁德區新田二街125號,林炳文,"$25,842,606,150","2,584,260,615",22.9597846,120.2661425
2028,威致,10,台南市官田區南部里南部123號,郭素惠,"$3,257,148,000","325,714,800",23.214193,120.30491
